instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_group,temp_group
205,2011-01-09,Spring,2011,January,19,0,Sunday,0,1,6.5600000000000005,6.819999999999999,43.0,22.0028,1,40,41,Afternoon,Cold
206,2011-01-09,Spring,2011,January,20,0,Sunday,0,1,5.74,6.0600000000000005,46.0,16.997899999999998,0,38,38,Afternoon,Cold
207,2011-01-09,Spring,2011,January,21,0,Sunday,0,1,5.74,5.305,46.0,27.999299999999998,1,19,20,Afternoon,Cold
208,2011-01-09,Spring,2011,January,22,0,Sunday,0,1,5.74,6.0600000000000005,46.0,19.999499999999998,5,10,15,Afternoon,Cold
209,2011-01-09,Spring,2011,January,23,0,Sunday,0,1,4.92,6.819999999999999,50.0,12.998000000000001,0,6,6,Afternoon,Cold
210,2011-01-10,Spring,2011,January,0,0,Monday,1,1,4.92,6.0600000000000005,50.0,19.0012,2,3,5,Evening,Cold
211,2011-01-10,Spring,2011,January,1,0,Monday,1,1,4.92,6.0600000000000005,50.0,19.0012,1,0,1,Evening,Cold
212,2011-01-10,Spring,2011,January,2,0,Monday,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,0,3,3,Evening,Cold
213,2011-01-10,Spring,2011,January,3,0,Monday,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,0,1,1,Evening,Cold
214,2011-01-10,Spring,2011,January,4,0,Monday,1,1,4.1000000000000005,6.0600000000000005,54.0,8.9981,1,2,3,Evening,Cold
215,2011-01-10,Spring,2011,January,5,0,Monday,1,1,4.1000000000000005,5.305,54.0,16.997899999999998,0,3,3,Morning,Cold
216,2011-01-10,Spring,2011,January,6,0,Monday,1,1,4.92,6.0600000000000005,50.0,19.0012,0,31,31,Morning,Cold
217,2011-01-10,Spring,2011,January,7,0,Monday,1,1,4.92,6.0600000000000005,50.0,15.001299999999999,2,75,77,Morning,Cold
218,2011-01-10,Spring,2011,January,8,0,Monday,1,2,4.92,6.0600000000000005,50.0,19.0012,4,184,188,Morning,Cold
219,2011-01-10,Spring,2011,January,9,0,Monday,1,2,5.74,6.0600000000000005,50.0,16.997899999999998,2,92,94,Morning,Cold
220,2011-01-10,Spring,2011,January,10,0,Monday,1,2,5.74,6.0600000000000005,50.0,19.999499999999998,0,31,31,Morning,Cold
221,2011-01-10,Spring,2011,January,11,0,Monday,1,2,6.5600000000000005,6.819999999999999,47.0,19.0012,2,28,30,Afternoon,Cold
222,2011-01-10,Spring,2011,January,12,0,Monday,1,2,8.200000000000001,9.09,40.0,19.0012,5,47,52,Afternoon,Cold
223,2011-01-10,Spring,2011,January,13,0,Monday,1,2,8.200000000000001,9.09,40.0,19.0012,4,50,54,Afternoon,Cold
224,2011-01-10,Spring,2011,January,14,0,Monday,1,2,8.200000000000001,9.85,40.0,15.001299999999999,0,47,47,Afternoon,Cold
225,2011-01-10,Spring,2011,January,15,0,Monday,1,2,8.200000000000001,9.85,40.0,15.001299999999999,2,43,45,Afternoon,Cold
226,2011-01-10,Spring,2011,January,16,0,Monday,1,1,8.200000000000001,10.605,40.0,8.9981,4,70,74,Afternoon,Cold
227,2011-01-10,Spring,2011,January,17,0,Monday,1,1,8.200000000000001,11.365,40.0,7.0015,4,174,178,Afternoon,Cold
228,2011-01-10,Spring,2011,January,18,0,Monday,1,1,8.200000000000001,9.85,40.0,15.001299999999999,1,154,155,Afternoon,Cold
229,2011-01-10,Spring,2011,January,19,0,Monday,1,1,6.5600000000000005,8.334999999999999,47.0,11.0014,3,92,95,Afternoon,Cold
230,2011-01-10,Spring,2011,January,20,0,Monday,1,1,6.5600000000000005,8.334999999999999,50.0,11.0014,1,73,74,Afternoon,Cold
231,2011-01-10,Spring,2011,January,21,0,Monday,1,1,5.74,6.819999999999999,59.0,12.998000000000001,1,37,38,Afternoon,Cold
232,2011-01-10,Spring,2011,January,22,0,Monday,1,1,5.74,7.575,59.0,11.0014,2,22,24,Afternoon,Cold
233,2011-01-10,Spring,2011,January,23,0,Monday,1,1,5.74,7.575,59.0,11.0014,0,18,18,Afternoon,Cold
234,2011-01-11,Spring,2011,January,0,0,Tuesday,1,1,5.74,8.334999999999999,59.0,7.0015,2,10,12,Evening,Cold
235,2011-01-11,Spring,2011,January,1,0,Tuesday,1,1,5.74,7.575,59.0,11.0014,0,3,3,Evening,Cold
236,2011-01-11,Spring,2011,January,2,0,Tuesday,1,2,6.5600000000000005,7.575,55.00000000000001,12.998000000000001,0,3,3,Evening,Cold
237,2011-01-11,Spring,2011,January,5,0,Tuesday,1,2,6.5600000000000005,9.09,55.00000000000001,8.9981,0,6,6,Morning,Cold
238,2011-01-11,Spring,2011,January,6,0,Tuesday,1,2,6.5600000000000005,9.09,55.00000000000001,8.9981,0,27,27,Morning,Cold
239,2011-01-11,Spring,2011,January,7,0,Tuesday,1,2,6.5600000000000005,11.365,55.00000000000001,0.0,2,97,99,Morning,Cold
240,2011-01-11,Spring,2011,January,8,0,Tuesday,1,2,7.38,10.605,51.0,6.0032,3,214,217,Morning,Cold
241,2011-01-11,Spring,2011,January,9,0,Tuesday,1,2,7.38,9.85,51.0,11.0014,3,127,130,Morning,Cold
242,2011-01-11,Spring,2011,January,10,0,Tuesday,1,2,8.200000000000001,10.605,51.0,11.0014,3,51,54,Morning,Cold
243,2011-01-11,Spring,2011,January,11,0,Tuesday,1,2,8.200000000000001,10.605,47.0,8.9981,4,31,35,Afternoon,Cold
244,2011-01-11,Spring,2011,January,12,0,Tuesday,1,2,8.200000000000001,11.365,51.0,7.0015,2,55,57,Afternoon,Cold
245,2011-01-11,Spring,2011,January,13,0,Tuesday,1,2,8.200000000000001,11.365,59.0,6.0032,6,46,52,Afternoon,Cold
246,2011-01-11,Spring,2011,January,14,0,Tuesday,1,2,8.200000000000001,11.365,59.0,6.0032,3,60,63,Afternoon,Cold
247,2011-01-11,Spring,2011,January,15,0,Tuesday,1,2,6.5600000000000005,9.85,80.0,6.0032,2,45,47,Afternoon,Cold
248,2011-01-11,Spring,2011,January,16,0,Tuesday,1,2,6.5600000000000005,7.575,86.0,15.001299999999999,4,72,76,Afternoon,Cold
249,2011-01-11,Spring,2011,January,17,0,Tuesday,1,2,6.5600000000000005,7.575,86.0,15.001299999999999,6,130,136,Afternoon,Cold
250,2011-01-11,Spring,2011,January,18,0,Tuesday,1,3,6.5600000000000005,9.09,93.0,7.0015,1,94,95,Afternoon,Cold
251,2011-01-11,Spring,2011,January,19,0,Tuesday,1,3,6.5600000000000005,11.365,93.0,0.0,0,51,51,Afternoon,Cold
252,2011-01-11,Spring,2011,January,20,0,Tuesday,1,3,6.5600000000000005,7.575,93.0,12.998000000000001,0,32,32,Afternoon,Cold
253,2011-01-11,Spring,2011,January,21,0,Tuesday,1,3,6.5600000000000005,9.85,86.0,6.0032,0,20,20,Afternoon,Cold
254,2011-01-11,Spring,2011,January,22,0,Tuesday,1,3,6.5600000000000005,9.09,93.0,7.0015,1,28,29,Afternoon,Cold
255,2011-01-11,Spring,2011,January,23,0,Tuesday,1,3,6.5600000000000005,9.85,93.0,6.0032,1,18,19,Afternoon,Cold
256,2011-01-12,Spring,2011,January,0,0,Wednesday,1,2,6.5600000000000005,9.85,86.0,6.0032,0,7,7,Evening,Cold
257,2011-01-12,Spring,2011,January,1,0,Wednesday,1,2,6.5600000000000005,9.09,86.0,7.0015,0,6,6,Evening,Cold
258,2011-01-12,Spring,2011,January,2,0,Wednesday,1,1,5.74,7.575,86.0,8.9981,0,1,1,Evening,Cold
259,2011-01-12,Spring,2011,January,5,0,Wednesday,1,1,5.74,7.575,86.0,11.0014,0,5,5,Morning,Cold
260,2011-01-12,Spring,2011,January,6,0,Wednesday,1,1,4.92,7.575,93.0,8.9981,0,16,16,Morning,Cold
261,2011-01-12,Spring,2011,January,7,0,Wednesday,1,1,5.74,7.575,69.0,8.9981,0,54,54,Morning,Cold
262,2011-01-12,Spring,2011,January,8,0,Wednesday,1,1,6.5600000000000005,8.334999999999999,59.0,11.0014,3,125,128,Morning,Cold
263,2011-01-12,Spring,2011,January,9,0,Wednesday,1,1,6.5600000000000005,6.819999999999999,59.0,22.0028,3,78,81,Morning,Cold
264,2011-01-12,Spring,2011,January,10,0,Wednesday,1,1,7.38,9.09,55.00000000000001,15.001299999999999,0,39,39,Morning,Cold
265,2011-01-12,Spring,2011,January,11,0,Wednesday,1,1,8.200000000000001,9.09,51.0,26.0027,3,32,35,Afternoon,Cold
266,2011-01-12,Spring,2011,January,12,0,Wednesday,1,1,8.200000000000001,7.575,47.0,39.000699999999995,3,52,55,Afternoon,Cold
267,2011-01-12,Spring,2011,January,13,0,Wednesday,1,1,9.02,9.85,44.0,23.9994,0,49,49,Afternoon,Cold
268,2011-01-12,Spring,2011,January,14,0,Wednesday,1,1,8.200000000000001,9.09,47.0,22.0028,0,44,44,Afternoon,Cold
269,2011-01-12,Spring,2011,January,15,0,Wednesday,1,1,8.200000000000001,8.334999999999999,47.0,27.999299999999998,1,48,49,Afternoon,Cold
270,2011-01-12,Spring,2011,January,16,0,Wednesday,1,1,9.02,9.85,44.0,22.0028,5,63,68,Afternoon,Cold
271,2011-01-12,Spring,2011,January,17,0,Wednesday,1,1,8.200000000000001,9.09,47.0,23.9994,0,139,139,Afternoon,Cold
272,2011-01-12,Spring,2011,January,18,0,Wednesday,1,1,8.200000000000001,7.575,47.0,35.0008,2,135,137,Afternoon,Cold
273,2011-01-12,Spring,2011,January,19,0,Wednesday,1,1,7.38,7.575,47.0,27.999299999999998,1,82,83,Afternoon,Cold
274,2011-01-12,Spring,2011,January,20,0,Wednesday,1,1,6.5600000000000005,6.819999999999999,50.0,22.0028,2,54,56,Afternoon,Cold
275,2011-01-12,Spring,2011,January,21,0,Wednesday,1,1,6.5600000000000005,6.819999999999999,55.00000000000001,22.0028,0,57,57,Afternoon,Cold
276,2011-01-12,Spring,2011,January,22,0,Wednesday,1,1,6.5600000000000005,6.0600000000000005,55.00000000000001,30.002599999999997,1,32,33,Afternoon,Cold
277,2011-01-12,Spring,2011,January,23,0,Wednesday,1,1,5.74,5.305,59.0,27.999299999999998,1,19,20,Afternoon,Cold
278,2011-01-13,Spring,2011,January,0,0,Thursday,1,1,5.74,6.0600000000000005,59.0,19.0012,1,6,7,Evening,Cold
279,2011-01-13,Spring,2011,January,1,0,Thursday,1,1,5.74,6.0600000000000005,50.0,19.0012,0,2,2,Evening,Cold
280,2011-01-13,Spring,2011,January,2,0,Thursday,1,1,5.74,6.0600000000000005,50.0,23.9994,0,2,2,Evening,Cold
281,2011-01-13,Spring,2011,January,3,0,Thursday,1,1,5.74,6.0600000000000005,50.0,22.0028,0,3,3,Evening,Cold
282,2011-01-13,Spring,2011,January,4,0,Thursday,1,1,5.74,6.0600000000000005,50.0,16.997899999999998,0,4,4,Evening,Cold
283,2011-01-13,Spring,2011,January,5,0,Thursday,1,1,5.74,6.0600000000000005,50.0,19.999499999999998,0,3,3,Morning,Cold
284,2011-01-13,Spring,2011,January,6,0,Thursday,1,1,4.92,7.575,54.0,8.9981,0,28,28,Morning,Cold
285,2011-01-13,Spring,2011,January,7,0,Thursday,1,1,4.92,7.575,54.0,8.9981,0,72,72,Morning,Cold
286,2011-01-13,Spring,2011,January,8,0,Thursday,1,1,5.74,6.819999999999999,50.0,12.998000000000001,5,197,202,Morning,Cold
287,2011-01-13,Spring,2011,January,9,0,Thursday,1,1,5.74,6.0600000000000005,50.0,22.0028,2,137,139,Morning,Cold
288,2011-01-13,Spring,2011,January,10,0,Thursday,1,2,6.5600000000000005,6.819999999999999,50.0,23.9994,2,36,38,Morning,Cold
289,2011-01-13,Spring,2011,January,11,0,Thursday,1,2,8.200000000000001,8.334999999999999,44.0,30.002599999999997,4,33,37,Afternoon,Cold
290,2011-01-13,Spring,2011,January,12,0,Thursday,1,1,8.200000000000001,8.334999999999999,44.0,27.999299999999998,3,49,52,Afternoon,Cold
291,2011-01-13,Spring,2011,January,13,0,Thursday,1,1,9.02,9.85,41.0,30.002599999999997,2,81,83,Afternoon,Cold
292,2011-01-13,Spring,2011,January,14,0,Thursday,1,1,9.02,9.85,41.0,26.0027,3,39,42,Afternoon,Cold
293,2011-01-13,Spring,2011,January,15,0,Thursday,1,1,9.84,10.605,38.0,19.999499999999998,5,55,60,Afternoon,Cold
294,2011-01-13,Spring,2011,January,16,0,Thursday,1,1,9.84,10.605,38.0,23.9994,2,76,78,Afternoon,Cold
295,2011-01-13,Spring,2011,January,17,0,Thursday,1,1,8.200000000000001,9.09,40.0,19.0012,4,158,162,Afternoon,Cold
296,2011-01-13,Spring,2011,January,18,0,Thursday,1,1,8.200000000000001,9.09,40.0,22.0028,3,141,144,Afternoon,Cold
297,2011-01-13,Spring,2011,January,19,0,Thursday,1,1,6.5600000000000005,7.575,47.0,16.997899999999998,1,98,99,Afternoon,Cold
298,2011-01-13,Spring,2011,January,20,0,Thursday,1,1,6.5600000000000005,7.575,47.0,15.001299999999999,0,64,64,Afternoon,Cold
299,2011-01-13,Spring,2011,January,21,0,Thursday,1,1,5.74,6.0600000000000005,46.0,19.999499999999998,0,40,40,Afternoon,Cold
300,2011-01-13,Spring,2011,January,22,0,Thursday,1,1,5.74,6.0600000000000005,46.0,22.0028,0,30,30,Afternoon,Cold
301,2011-01-13,Spring,2011,January,23,0,Thursday,1,1,4.92,6.819999999999999,50.0,12.998000000000001,1,14,15,Afternoon,Cold
302,2011-01-14,Spring,2011,January,0,0,Friday,1,1,4.92,6.819999999999999,50.0,12.998000000000001,0,14,14,Evening,Cold
303,2011-01-14,Spring,2011,January,1,0,Friday,1,1,4.1000000000000005,6.0600000000000005,54.0,11.0014,0,5,5,Evening,Cold
304,2011-01-14,Spring,2011,January,2,0,Friday,1,1,4.1000000000000005,6.0600000000000005,54.0,8.9981,0,1,1,Evening,Cold
305,2011-01-14,Spring,2011,January,3,0,Friday,1,1,4.1000000000000005,6.819999999999999,54.0,7.0015,0,1,1,Evening,Cold
306,2011-01-14,Spring,2011,January,5,0,Friday,1,1,4.1000000000000005,6.819999999999999,54.0,6.0032,0,8,8,Morning,Cold
307,2011-01-14,Spring,2011,January,6,0,Friday,1,1,4.1000000000000005,9.09,54.0,0.0,0,17,17,Morning,Cold
308,2011-01-14,Spring,2011,January,7,0,Friday,1,1,4.1000000000000005,6.0600000000000005,74.0,11.0014,0,70,70,Morning,Cold
309,2011-01-14,Spring,2011,January,8,0,Friday,1,1,4.92,8.334999999999999,68.0,0.0,2,156,158,Morning,Cold
310,2011-01-14,Spring,2011,January,9,0,Friday,1,1,5.74,7.575,69.0,8.9981,0,117,117,Morning,Cold
311,2011-01-14,Spring,2011,January,10,0,Friday,1,1,7.38,9.09,55.00000000000001,12.998000000000001,4,40,44,Morning,Cold
312,2011-01-14,Spring,2011,January,11,0,Friday,1,1,7.38,8.334999999999999,51.0,19.0012,6,47,53,Afternoon,Cold
313,2011-01-14,Spring,2011,January,12,0,Friday,1,1,8.200000000000001,9.85,44.0,16.997899999999998,2,59,61,Afternoon,Cold
314,2011-01-14,Spring,2011,January,13,0,Friday,1,1,9.02,9.85,37.0,26.0027,4,73,77,Afternoon,Cold
315,2011-01-14,Spring,2011,January,14,0,Friday,1,1,9.02,10.605,41.0,19.0012,5,59,64,Afternoon,Cold
316,2011-01-14,Spring,2011,January,15,0,Friday,1,1,9.84,12.120000000000001,38.0,11.0014,9,59,68,Afternoon,Cold
317,2011-01-14,Spring,2011,January,16,0,Friday,1,1,9.02,12.120000000000001,41.0,7.0015,3,87,90,Afternoon,Cold
318,2011-01-14,Spring,2011,January,17,0,Friday,1,1,9.02,11.365,41.0,11.0014,4,155,159,Afternoon,Cold
319,2011-01-14,Spring,2011,January,18,0,Friday,1,1,8.200000000000001,12.879999999999999,47.0,0.0,5,134,139,Afternoon,Cold
320,2011-01-14,Spring,2011,January,19,0,Friday,1,1,6.5600000000000005,9.85,59.0,6.0032,3,89,92,Afternoon,Cold
321,2011-01-14,Spring,2011,January,20,0,Friday,1,1,7.38,12.120000000000001,59.0,0.0,0,68,68,Afternoon,Cold
322,2011-01-14,Spring,2011,January,21,0,Friday,1,1,6.5600000000000005,11.365,69.0,0.0,4,48,52,Afternoon,Cold
323,2011-01-14,Spring,2011,January,22,0,Friday,1,2,6.5600000000000005,11.365,69.0,0.0,2,34,36,Afternoon,Cold
324,2011-01-14,Spring,2011,January,23,0,Friday,1,2,7.38,12.120000000000001,55.00000000000001,0.0,1,26,27,Afternoon,Cold
325,2011-01-15,Spring,2011,January,0,0,Saturday,0,1,7.38,12.120000000000001,55.00000000000001,0.0,3,25,28,Evening,Cold
326,2011-01-15,Spring,2011,January,1,0,Saturday,0,2,6.5600000000000005,9.85,59.0,6.0032,2,18,20,Evening,Cold
327,2011-01-15,Spring,2011,January,2,0,Saturday,0,2,6.5600000000000005,9.85,59.0,6.0032,0,12,12,Evening,Cold
328,2011-01-15,Spring,2011,January,3,0,Saturday,0,2,6.5600000000000005,11.365,59.0,0.0,1,7,8,Evening,Cold
329,2011-01-15,Spring,2011,January,4,0,Saturday,0,2,6.5600000000000005,11.365,59.0,0.0,0,5,5,Evening,Cold
330,2011-01-15,Spring,2011,January,5,0,Saturday,0,1,6.5600000000000005,11.365,59.0,0.0,0,1,1,Morning,Cold
331,2011-01-15,Spring,2011,January,6,0,Saturday,0,1,5.74,8.334999999999999,63.0,7.0015,1,2,3,Morning,Cold
332,2011-01-15,Spring,2011,January,7,0,Saturday,0,1,5.74,10.605,63.0,0.0,1,9,10,Morning,Cold
333,2011-01-15,Spring,2011,January,8,0,Saturday,0,1,5.74,7.575,63.0,8.9981,1,22,23,Morning,Cold
334,2011-01-15,Spring,2011,January,9,0,Saturday,0,1,6.5600000000000005,9.09,64.0,8.9981,2,31,33,Morning,Cold
335,2011-01-15,Spring,2011,January,10,0,Saturday,0,1,7.38,9.85,59.0,11.0014,2,57,59,Morning,Cold
336,2011-01-15,Spring,2011,January,11,0,Saturday,0,1,8.200000000000001,9.85,55.00000000000001,15.001299999999999,18,54,72,Afternoon,Cold
337,2011-01-15,Spring,2011,January,12,0,Saturday,0,1,9.84,11.365,48.0,15.001299999999999,15,74,89,Afternoon,Cold
338,2011-01-15,Spring,2011,January,13,0,Saturday,0,1,11.48,12.879999999999999,38.0,19.999499999999998,21,80,101,Afternoon,Chilly
339,2011-01-15,Spring,2011,January,14,0,Saturday,0,1,12.299999999999999,14.395,39.0,19.0012,26,92,118,Afternoon,Chilly
340,2011-01-15,Spring,2011,January,15,0,Saturday,0,2,13.120000000000001,15.909999999999998,36.0,12.998000000000001,21,108,129,Afternoon,Chilly
341,2011-01-15,Spring,2011,January,16,0,Saturday,0,2,13.940000000000001,16.665,34.0,12.998000000000001,33,95,128,Afternoon,Chilly
342,2011-01-15,Spring,2011,January,17,0,Saturday,0,2,13.120000000000001,15.15,36.0,19.0012,29,54,83,Afternoon,Chilly
343,2011-01-15,Spring,2011,January,18,0,Saturday,0,2,12.299999999999999,14.395,45.0,16.997899999999998,15,69,84,Afternoon,Chilly
344,2011-01-15,Spring,2011,January,19,0,Saturday,0,2,13.120000000000001,15.15,39.0,16.997899999999998,14,60,74,Afternoon,Chilly
345,2011-01-15,Spring,2011,January,20,0,Saturday,0,2,13.120000000000001,15.15,39.0,16.997899999999998,6,35,41,Afternoon,Chilly
346,2011-01-15,Spring,2011,January,21,0,Saturday,0,2,13.120000000000001,15.15,39.0,15.001299999999999,6,51,57,Afternoon,Chilly
347,2011-01-15,Spring,2011,January,22,0,Saturday,0,2,12.299999999999999,15.909999999999998,42.0,7.0015,0,26,26,Afternoon,Chilly
348,2011-01-15,Spring,2011,January,23,0,Saturday,0,1,12.299999999999999,14.395,45.0,19.0012,5,39,44,Afternoon,Chilly
349,2011-01-16,Spring,2011,January,0,0,Sunday,0,1,10.66,15.15,56.00000000000001,0.0,6,33,39,Evening,Chilly
350,2011-01-16,Spring,2011,January,1,0,Sunday,0,1,10.66,13.635,56.00000000000001,8.9981,4,19,23,Evening,Chilly
351,2011-01-16,Spring,2011,January,2,0,Sunday,0,1,10.66,14.395,56.00000000000001,6.0032,3,13,16,Evening,Chilly
352,2011-01-16,Spring,2011,January,3,0,Sunday,0,1,9.02,13.635,69.0,0.0,9,6,15,Evening,Cold
353,2011-01-16,Spring,2011,January,4,0,Sunday,0,1,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1,Evening,Chilly
354,2011-01-16,Spring,2011,January,5,0,Sunday,0,2,10.66,12.879999999999999,56.00000000000001,11.0014,1,1,2,Morning,Chilly
355,2011-01-16,Spring,2011,January,6,0,Sunday,0,2,10.66,12.879999999999999,56.00000000000001,11.0014,0,1,1,Morning,Chilly
356,2011-01-16,Spring,2011,January,7,0,Sunday,0,2,9.84,10.605,56.00000000000001,19.999499999999998,0,3,3,Morning,Cold
357,2011-01-16,Spring,2011,January,8,0,Sunday,0,1,9.02,10.605,55.00000000000001,19.0012,0,18,18,Morning,Cold
358,2011-01-16,Spring,2011,January,9,0,Sunday,0,1,9.02,10.605,51.0,16.997899999999998,3,29,32,Morning,Cold
359,2011-01-16,Spring,2011,January,10,0,Sunday,0,1,9.02,10.605,51.0,19.0012,8,71,79,Morning,Cold
360,2011-01-16,Spring,2011,January,11,0,Sunday,0,1,9.84,11.365,44.0,16.997899999999998,23,70,93,Afternoon,Cold
361,2011-01-16,Spring,2011,January,12,0,Sunday,0,1,9.84,10.605,41.0,19.0012,29,75,104,Afternoon,Cold
362,2011-01-16,Spring,2011,January,13,0,Sunday,0,1,10.66,11.365,35.0,19.999499999999998,23,95,118,Afternoon,Chilly
363,2011-01-16,Spring,2011,January,14,0,Sunday,0,1,11.48,13.635,36.0,16.997899999999998,22,69,91,Afternoon,Chilly
364,2011-01-16,Spring,2011,January,15,0,Sunday,0,1,10.66,12.120000000000001,38.0,16.997899999999998,35,78,113,Afternoon,Chilly
365,2011-01-16,Spring,2011,January,16,0,Sunday,0,1,9.84,11.365,38.0,15.001299999999999,22,77,99,Afternoon,Cold
366,2011-01-16,Spring,2011,January,17,0,Sunday,0,1,9.02,10.605,37.0,16.997899999999998,23,82,105,Afternoon,Cold
367,2011-01-16,Spring,2011,January,18,0,Sunday,0,1,8.200000000000001,10.605,40.0,11.0014,11,56,67,Afternoon,Cold
368,2011-01-16,Spring,2011,January,19,0,Sunday,0,1,7.38,9.85,47.0,8.9981,14,47,61,Afternoon,Cold
369,2011-01-16,Spring,2011,January,20,0,Sunday,0,1,7.38,9.85,47.0,11.0014,7,50,57,Afternoon,Cold
370,2011-01-16,Spring,2011,January,21,0,Sunday,0,1,7.38,9.85,51.0,11.0014,6,22,28,Afternoon,Cold
371,2011-01-16,Spring,2011,January,22,0,Sunday,0,2,8.200000000000001,10.605,49.0,8.9981,2,19,21,Afternoon,Cold
372,2011-01-16,Spring,2011,January,23,0,Sunday,0,2,8.200000000000001,11.365,40.0,7.0015,0,18,18,Afternoon,Cold
373,2011-01-17,Spring,2011,January,0,1,Monday,0,2,8.200000000000001,9.85,47.0,15.001299999999999,1,16,17,Evening,Cold
374,2011-01-17,Spring,2011,January,1,1,Monday,0,2,8.200000000000001,9.85,44.0,12.998000000000001,1,15,16,Evening,Cold
375,2011-01-17,Spring,2011,January,2,1,Monday,0,2,7.38,8.334999999999999,43.0,16.997899999999998,0,8,8,Evening,Cold
376,2011-01-17,Spring,2011,January,3,1,Monday,0,2,7.38,9.09,43.0,12.998000000000001,0,2,2,Evening,Cold
377,2011-01-17,Spring,2011,January,4,1,Monday,0,2,7.38,9.85,43.0,8.9981,1,2,3,Evening,Cold
378,2011-01-17,Spring,2011,January,5,1,Monday,0,2,7.38,9.85,43.0,11.0014,0,1,1,Morning,Cold
379,2011-01-17,Spring,2011,January,6,1,Monday,0,2,7.38,9.09,43.0,12.998000000000001,0,5,5,Morning,Cold
380,2011-01-17,Spring,2011,January,7,1,Monday,0,2,6.5600000000000005,9.09,50.0,8.9981,4,9,13,Morning,Cold
381,2011-01-17,Spring,2011,January,8,1,Monday,0,2,6.5600000000000005,7.575,47.0,15.001299999999999,3,30,33,Morning,Cold
382,2011-01-17,Spring,2011,January,9,1,Monday,0,2,6.5600000000000005,7.575,47.0,15.001299999999999,8,39,47,Morning,Cold
383,2011-01-17,Spring,2011,January,10,1,Monday,0,2,6.5600000000000005,7.575,50.0,16.997899999999998,7,50,57,Morning,Cold
384,2011-01-17,Spring,2011,January,11,1,Monday,0,2,6.5600000000000005,7.575,55.00000000000001,12.998000000000001,9,55,64,Afternoon,Cold
385,2011-01-17,Spring,2011,January,12,1,Monday,0,2,7.38,9.85,47.0,8.9981,10,70,80,Afternoon,Cold
386,2011-01-17,Spring,2011,January,13,1,Monday,0,2,7.38,9.85,47.0,8.9981,13,80,93,Afternoon,Cold
387,2011-01-17,Spring,2011,January,14,1,Monday,0,2,7.38,10.605,43.0,7.0015,12,74,86,Afternoon,Cold
388,2011-01-17,Spring,2011,January,15,1,Monday,0,2,8.200000000000001,10.605,47.0,11.0014,21,72,93,Afternoon,Cold
389,2011-01-17,Spring,2011,January,16,1,Monday,0,2,8.200000000000001,10.605,47.0,11.0014,6,76,82,Afternoon,Cold
390,2011-01-17,Spring,2011,January,17,1,Monday,0,1,8.200000000000001,9.85,51.0,12.998000000000001,4,67,71,Afternoon,Cold
391,2011-01-17,Spring,2011,January,18,1,Monday,0,2,7.38,8.334999999999999,55.00000000000001,16.997899999999998,7,85,92,Afternoon,Cold
392,2011-01-17,Spring,2011,January,19,1,Monday,0,3,7.38,9.09,59.0,12.998000000000001,2,58,60,Afternoon,Cold
393,2011-01-17,Spring,2011,January,20,1,Monday,0,3,6.5600000000000005,7.575,80.0,12.998000000000001,4,29,33,Afternoon,Cold
394,2011-01-17,Spring,2011,January,21,1,Monday,0,3,6.5600000000000005,7.575,80.0,12.998000000000001,3,24,27,Afternoon,Cold
395,2011-01-17,Spring,2011,January,22,1,Monday,0,3,5.74,6.0600000000000005,93.0,16.997899999999998,0,13,13,Afternoon,Cold
396,2011-01-17,Spring,2011,January,23,1,Monday,0,3,6.5600000000000005,6.819999999999999,86.0,19.0012,1,3,4,Afternoon,Cold
397,2011-01-18,Spring,2011,January,12,0,Tuesday,1,2,8.200000000000001,9.09,86.0,22.0028,0,3,3,Afternoon,Cold
398,2011-01-18,Spring,2011,January,13,0,Tuesday,1,2,8.200000000000001,9.85,86.0,15.001299999999999,0,22,22,Afternoon,Cold
